selected_image_indices,value,selected_image_names,selected_images
11022,-3.993511e-06,DME-2205167-7.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  0   7   7 ...  14   0 152]
 [  2  10   8 ...  14   0 152]
 [  6  12  10 ...  14   0 152]]"
19103,-3.874302e-06,DRUSEN-8986660-137.jpeg,"[[ 27   6  46 ... 255 255 255]
 [ 20  11  44 ... 254 254 254]
 [ 29   8  12 ... 255 255 255]
 ...
 [255 255 255 ...  12   9   5]
 [255 255 255 ...  13   9   5]
 [255 255 255 ...  13  10   6]]"
14679,-2.3841858e-07,DME-7658334-10.jpeg,"[[15  2 50 ... 23 13 30]
 [39  0  9 ... 17  6 23]
 [57  8  0 ... 21  7 21]
 ...
 [ 7 10  7 ...  1  1  1]
 [11 13  9 ...  1  1  1]
 [10 10  5 ...  1  1  1]]"
23105,-2.7418137e-06,DRUSEN-8023853-147.jpeg,"[[250 255 249 ... 255 255 255]
 [ 74  80  91 ... 255 255 255]
 [ 16  20  13 ... 255 255 255]
 ...
 [  1   4   8 ...   3   2 144]
 [  5   7   9 ...   3   2 144]
 [  9   9   9 ...   3   2 144]]"
15281,-2.3841858e-07,DME-7707202-16.jpeg,"[[14 21 24 ... 19 13  8]
 [12 21 26 ... 18 11  7]
 [15 20 20 ... 16 10  6]
 ...
 [ 1  8  1 ...  3  2  1]
 [ 1  8  1 ...  3  2  1]
 [ 1  8  1 ...  3  2  1]]"
21639,-3.5762787e-07,DRUSEN-1380233-5.jpeg,"[[23 14 24 ... 26 11  0]
 [36 34 40 ... 29 15  2]
 [26 33 33 ... 33 18  4]
 ...
 [ 2  4  5 ...  3  2  1]
 [ 2  4  5 ...  3  2  1]
 [ 2  4  5 ...  3  2  1]]"
16092,-7.748604e-07,DRUSEN-8023853-118.jpeg,"[[ 16  41  45 ... 255 255 252]
 [ 46  40  30 ... 254 253 255]
 [ 54  42  26 ... 250 240 255]
 ...
 [255 255 255 ...  13   6 145]
 [255 255 255 ...  11   4 143]
 [255 255 255 ...   8   2 140]]"
13120,-1.6093254e-06,DME-4607356-12.jpeg,"[[22 27 20 ...  9  6  2]
 [26 27 18 ...  8  5  3]
 [27 26 15 ...  9  6  4]
 ...
 [ 3  3  5 ...  5  3  1]
 [ 3  4  5 ...  5  3  1]
 [ 3  4  4 ...  5  3  1]]"
15074,-1.1503696e-05,DME-5223925-67.jpeg,"[[19 11 11 ...  8  7  7]
 [30 32 34 ...  9  8  6]
 [28 24 21 ... 11  9  6]
 ...
 [ 7  7  6 ...  3  2  1]
 [ 6  6  5 ...  3  2  1]
 [ 5  4  4 ...  3  2  1]]"
13016,-1.66893e-06,DME-9583225-53.jpeg,"[[34 40 27 ... 12  8  2]
 [22 33 38 ... 12  9  6]
 [28 17 25 ...  6  5  4]
 ...
 [ 5  6  6 ...  4  3  2]
 [ 4  5  5 ...  4  3  2]
 [ 3  4  4 ...  4  3  2]]"
14326,-3.5762787e-06,DME-5313093-4.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  2   6   7 ...   3   3   3]
 [  2   6   7 ...   5   5   5]
 [  2   7   7 ...   7   7   7]]"
15746,-1.0728836e-06,DME-7675318-10.jpeg,"[[ 30  36  43 ...  17   4   0]
 [  7  41  53 ...  11   5   1]
 [ 34  45  35 ...   2   4   3]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
13509,-1.66893e-06,DME-2232211-5.jpeg,"[[30 21 43 ...  3  6  8]
 [37 29 40 ... 14 16 18]
 [20 18 16 ... 10 11 12]
 ...
 [ 8  9  8 ...  3  3  3]
 [ 7  8  9 ...  3  3  3]
 [ 5  8  9 ...  3  3  3]]"
13877,-6.556511e-07,DME-8602716-47.jpeg,"[[255  41  33 ... 255 255 255]
 [250  66  30 ... 255 255 255]
 [254  79  39 ... 255 255 255]
 ...
 [255 255 255 ...   0   0   0]
 [255 255 255 ...   0   0   0]
 [255 255 255 ...   0   0   0]]"
11861,-1.013279e-06,DME-4242335-185.jpeg,"[[255 255 255 ...  40  36  30]
 [255 255 255 ...  34  31  28]
 [255 255 255 ...  36  34  32]
 ...
 [  9  12  10 ... 255 255 255]
 [  8  12  11 ... 255 255 255]
 [  6  12  11 ... 255 255 255]]"
8659,-7.1525574e-07,DME-3340309-12.jpeg,"[[ 8 14 24 ... 25 23 20]
 [ 6 11 22 ... 20 20 19]
 [ 5  9 18 ... 19 19 19]
 ...
 [ 1  0  1 ...  2  2  2]
 [ 1  0  1 ...  2  2  2]
 [ 1  0  1 ...  2  2  2]]"
15833,-6.556511e-07,DME-4868278-10.jpeg,"[[ 9 25 11 ... 17 15 13]
 [12 25 14 ... 16 13  9]
 [ 9 21 14 ... 15 11  5]
 ...
 [ 6  8 10 ...  3  3  3]
 [ 6  8  9 ...  3  3  3]
 [ 5  7  9 ...  3  3  3]]"
12166,-1.5497208e-06,DME-258763-70.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 27  19  15 ...  83 255 250]
 [ 23  21  21 ...  83 255 250]
 [ 20  24  26 ...  83 255 250]]"
7239,-2.026558e-06,NORMAL-4325652-31.jpeg,"[[ 18  23  25 ... 255 255 255]
 [ 29  23  21 ... 255 255 255]
 [ 37  22  20 ... 255 255 255]
 ...
 [255 255 255 ...  18  14  10]
 [255 255 255 ...  17  14   9]
 [255 255 255 ...  16  12   8]]"
3325,-9.536743e-07,NORMAL-6163290-18.jpeg,"[[ 33  37  41 ...  18  15  12]
 [ 34  38  42 ...  29  26  23]
 [ 29  33  38 ...  27  24  21]
 ...
 [ 11   9   0 ... 255 255 255]
 [  9   6  12 ... 255 255 255]
 [  8  44 136 ... 255 255 255]]"
7204,-2.503395e-06,NORMAL-3256417-5.jpeg,"[[ 28  25  23 ...  17  22  28]
 [  6  18  24 ...  15  13  12]
 [  1  24  32 ...  22  14   4]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
11822,-1.013279e-06,DME-4428613-6.jpeg,"[[ 0  0  0 ... 13 13 14]
 [ 0  0  0 ... 11 11 11]
 [ 0  0  0 ...  9  8  7]
 ...
 [ 0  0  0 ...  3  3  3]
 [ 0  0  0 ...  3  3  3]
 [ 0  0  0 ...  3  3  3]]"
10087,-3.8146973e-06,DME-3064922-19.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 23  26  19 ...  11  14 150]
 [ 24  25  17 ...  18  20 154]
 [ 25  25  14 ...  24  24 157]]"
10409,-9.536743e-07,DME-4897748-56.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  8  12  21 ...  16  14  11]
 [  8  12  21 ...  10   7   4]
 [  8  12  20 ...  13  10   5]]"
22093,-8.34465e-07,DRUSEN-9250177-1.jpeg,"[[12 42 37 ... 12 13 13]
 [25 29 24 ... 15 14 13]
 [48 45 37 ... 20 16 11]
 ...
 [ 4 12 14 ...  2  2  2]
 [ 3 10 12 ...  4  4  4]
 [ 3  9  9 ...  7  7  7]]"
9920,-3.695488e-06,DME-7680244-42.jpeg,"[[ 5 15 20 ...  0  0  0]
 [11 10  8 ...  0  0  0]
 [10  9  7 ...  0  0  0]
 ...
 [ 2  4  5 ...  0  0  0]
 [ 2  4  5 ...  0  0  0]
 [ 2  4  5 ...  0  0  0]]"
19372,-1.1324883e-06,DRUSEN-3241692-4.jpeg,"[[ 66  67  59 ... 111 118 121]
 [ 58  74  78 ... 110 117 120]
 [ 52  77  85 ... 109 114 116]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
15849,-4.053116e-06,DME-5497895-9.jpeg,"[[20 20 14 ...  3  2  0]
 [26 18  8 ...  5  3  2]
 [10  5  0 ...  9  7  4]
 ...
 [ 4  3  2 ...  3  3  3]
 [ 5  4  3 ...  3  3  3]
 [ 8  5  3 ...  3  3  3]]"
8513,-2.2053719e-06,DME-5549735-19.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255  60   8 ...   0   0   0]
 [255  58  10 ...   0   0   0]
 [251  55  13 ...   0   0   0]]"
10090,-2.3841858e-07,DME-503529-1.jpeg,"[[ 0 14  9 ... 19 11  5]
 [ 8 21 20 ... 20  9  3]
 [24 24 20 ... 35 20  7]
 ...
 [ 9 10  4 ...  4  2  1]
 [ 7  9  3 ...  6  5  4]
 [ 5  9  3 ...  9  8  8]]"
9790,-5.364418e-07,DME-9939654-2.jpeg,"[[0 0 0 ... 3 1 0]
 [2 3 3 ... 3 2 0]
 [0 2 3 ... 5 3 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
1790,-1.2516975e-06,NORMAL-5899183-26.jpeg,"[[ 0  4  7 ...  3 29 49]
 [ 0  2  5 ... 28 49 64]
 [ 2  1  4 ... 40 50 56]
 ...
 [ 2  3  3 ...  4  2  0]
 [ 2  3  3 ...  4  2  0]
 [ 2  2  3 ...  4  2  0]]"
13314,-2.026558e-06,DME-7763916-25.jpeg,"[[ 8 20  6 ... 20 15 13]
 [ 0 12  3 ... 24 16 10]
 [ 1 10  3 ... 26 16  9]
 ...
 [ 0  8  7 ...  3  4  5]
 [ 0  8  7 ...  3  4  5]
 [ 0  8  8 ...  3  3  4]]"
15320,-2.9802322e-07,DME-670450-1.jpeg,"[[10 14 21 ...  0  0  0]
 [28 19 19 ...  0  0  0]
 [31 14  8 ...  0  0  0]
 ...
 [24 29 30 ...  0  0  0]
 [25 29 30 ...  0  0  0]
 [25 29 31 ...  0  0  0]]"
710,-4.7683716e-07,NORMAL-3473531-12.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 253 253 253]
 ...
 [ 11  13  10 ...  13   7   3]
 [ 10  12  10 ...  13   7   3]
 [  8  10   8 ...  13   6   2]]"
16403,-9.655952e-06,DRUSEN-3421906-1.jpeg,"[[ 2  5 39 ... 25 14  6]
 [ 7  8 37 ... 18 10  4]
 [ 0  5 35 ... 17 12 10]
 ...
 [ 6  7  7 ...  5  6  7]
 [ 5  6  6 ...  5  6  7]
 [ 4  4  5 ...  5  5  6]]"
8658,-1.1920929e-07,DME-4732091-1.jpeg,"[[ 5  0  0 ...  4  3  2]
 [11  8  8 ...  5  4  3]
 [14 18 17 ...  5  5  4]
 ...
 [ 1  4  6 ...  8  5  2]
 [ 1  4  6 ...  8  5  2]
 [ 1  4  6 ...  8  5  2]]"
9759,-3.2782555e-06,DME-9603124-5.jpeg,"[[32 48 61 ...  9  3  0]
 [37 45 49 ... 14  6  1]
 [37 39 38 ... 18  8  1]
 ...
 [ 3  3  3 ...  3  3  3]
 [ 3  3  3 ...  2  2  2]
 [ 3  3  3 ...  1  1  1]]"
19821,-5.364418e-07,DRUSEN-6102438-6.jpeg,"[[255 247 255 ... 255 255 255]
 [254 225 200 ... 255 255 255]
 [250 146  11 ... 255 255 255]
 ...
 [  8  12  10 ... 255 255 255]
 [  7  11   9 ... 255 255 255]
 [  6  10   8 ... 255 255 255]]"
8600,-4.7683716e-06,DME-7843891-12.jpeg,"[[ 5  2 16 ...  3  1  0]
 [11  0  3 ...  7  5  2]
 [10  0 10 ... 10  7  4]
 ...
 [ 7  8 12 ... 18 15 11]
 [ 8  8 10 ... 16 13  8]
 [11  7  6 ... 14 10  6]]"
2868,-8.523464e-06,NORMAL-1305172-9.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 13  13  14 ...   0 194 253]
 [ 11  12  13 ...   0 194 253]
 [  9  10  12 ...   0 194 253]]"
12030,-4.172325e-07,DME-4478609-29.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 16  41  23 ...  27  15 139]
 [ 18  40  20 ...  24  16 144]
 [ 20  38  15 ...  20  17 149]]"
18493,-1.7285347e-06,DRUSEN-8794293-1.jpeg,"[[ 34   8   2 ... 255 249 255]
 [ 45  24  15 ... 255 255 255]
 [ 41  26  14 ... 243 255 248]
 ...
 [250  55   0 ...   0   0   0]
 [238 105  65 ...   0   0   0]
 [255 235 252 ...   0   0   0]]"
21428,-1.3709068e-06,DRUSEN-8074563-25.jpeg,"[[ 26  85 101 ...  27  18  10]
 [ 24  83  98 ...  29  21  17]
 [ 22  80  94 ...  25  19  18]
 ...
 [  4   4   5 ...   7   4   1]
 [  4   3   5 ...   7   4   1]
 [  4   3   5 ...   7   4   1]]"
11932,-2.2053719e-06,DME-4732091-52.jpeg,"[[148  18  59 ... 255 255 255]
 [161   9  55 ... 255 255 255]
 [158   3  60 ... 255 255 255]
 ...
 [255 255 255 ...  14   8   1]
 [255 255 255 ...  19  13   6]
 [255 255 255 ...  26  19  12]]"
10540,-3.8146973e-06,DME-306172-106.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [150   0   4 ... 255 255 255]
 [149   0   5 ... 255 255 255]
 [148   0   6 ... 255 255 255]]"
8115,-2.3841858e-07,DME-9603124-4.jpeg,"[[13  4 10 ... 29 24 18]
 [18 13 18 ... 30 26 21]
 [10 12 14 ... 31 28 25]
 ...
 [ 3  5  9 ...  4  4  4]
 [ 4  6  8 ...  4  4  4]
 [ 6  6  7 ...  4  4  4]]"
9337,-5.6028366e-06,DME-8699233-9.jpeg,"[[0 1 2 ... 9 9 9]
 [1 1 2 ... 7 7 7]
 [1 1 2 ... 5 5 5]
 ...
 [1 1 1 ... 2 2 1]
 [1 1 1 ... 3 2 1]
 [1 1 1 ... 3 2 1]]"
10013,-5.9604645e-07,DME-633268-54.jpeg,"[[ 5 21 17 ...  2  1  0]
 [17 29 19 ...  3  1  0]
 [17 26 15 ...  5  2  0]
 ...
 [ 0  8  5 ...  1  1  1]
 [ 0  8  5 ...  1  1  1]
 [ 0  8  5 ...  1  1  1]]"
3477,-5.841255e-06,NORMAL-4696998-17.jpeg,"[[26 12 20 ... 14 17 20]
 [27  6 24 ... 17 19 21]
 [34  8 26 ... 21 22 23]
 ...
 [ 2  6  7 ...  6  6  6]
 [ 3  6  7 ...  6  6  6]
 [ 3  6  7 ...  6  6  6]]"
2033,-3.993511e-06,NORMAL-6198408-9.jpeg,"[[255 255 255 ...  11  16  16]
 [255 255 255 ...  16  16  11]
 [255 255 255 ...  20  16   9]
 ...
 [  4   8   6 ... 255 255 255]
 [  4   9   7 ... 255 255 255]
 [  3  10   9 ... 255 255 255]]"
11687,-3.993511e-06,DME-7918201-41.jpeg,"[[ 25  32  25 ...  17  25  27]
 [ 64  49  17 ...  43  37  24]
 [ 59  61  35 ...  34  26  20]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
15516,-2.2649765e-06,DME-9853060-18.jpeg,"[[14 45 36 ...  4  2  0]
 [32 33 28 ...  8  5  2]
 [46 16 24 ... 10  7  4]
 ...
 [ 9  6  6 ...  8  5  2]
 [ 8  6  7 ...  8  5  2]
 [ 8  7  7 ...  7  4  1]]"
11301,-2.861023e-06,DME-3064922-27.jpeg,"[[ 5  1  9 ...  4 15 23]
 [ 5  0  5 ... 19 25 28]
 [ 4  0  7 ... 10 15 17]
 ...
 [ 0  0  0 ...  6  5  4]
 [ 0  0  0 ...  6  5  4]
 [ 0  0  0 ...  6  5  4]]"
15786,-2.3841858e-07,DME-3358004-9.jpeg,"[[ 22  40  39 ... 255 255 253]
 [ 40  50  50 ... 253 253 252]
 [ 51  49  47 ... 253 252 252]
 ...
 [255 255 255 ...   7   7   7]
 [255 255 255 ...   9   8   7]
 [255 255 255 ...  11   9   8]]"
13510,-1.66893e-06,DME-8019418-12.jpeg,"[[ 0  4 10 ... 18  9  2]
 [ 8  2  5 ... 19 10  3]
 [10  7  7 ... 20 11  4]
 ...
 [ 4  5  7 ...  4  2  0]
 [ 4  5  7 ...  4  2  0]
 [ 3  5  6 ...  4  2  0]]"
16480,-4.172325e-07,DRUSEN-8606803-9.jpeg,"[[ 3 20 20 ... 21 28 30]
 [ 2 25 47 ... 14 21 24]
 [ 3 11 30 ...  7 13 17]
 ...
 [ 3  8 10 ...  4  4  4]
 [ 2  7  9 ...  4  4  4]
 [ 0  6  8 ...  4  4  4]]"
2694,-1.3113022e-06,NORMAL-4074860-10.jpeg,"[[11  7  5 ... 13 11  9]
 [18 14 10 ...  9  7  5]
 [21 19 16 ...  9  7  5]
 ...
 [ 7  5  3 ...  3  3  3]
 [ 7  5  3 ...  3  3  3]
 [ 7  5  3 ...  3  3  3]]"
8102,-6.377697e-06,DME-323904-9.jpeg,"[[ 0  2  1 ... 18 16 13]
 [ 0  3  1 ... 14 11  9]
 [ 0  4  1 ... 16 13 10]
 ...
 [ 0  0  1 ...  6  6  6]
 [ 0  0  1 ...  4  4  4]
 [ 0  0  1 ...  2  2  2]]"
19551,-4.172325e-07,DRUSEN-8986660-105.jpeg,"[[245 255 255 ... 253 254 255]
 [255 254 251 ... 255 255 255]
 [255 255 247 ... 252 253 253]
 ...
 [149   0   9 ...  10   8   6]
 [150   0  12 ...   8   7   6]
 [151   2  14 ...   6   6   6]]"
20975,-5.543232e-06,DRUSEN-1530990-1.jpeg,"[[14 28 34 ...  1  8 17]
 [ 5 10 26 ... 11 14 16]
 [11  9 23 ... 22 22 21]
 ...
 [ 9 13  5 ... 21 20 19]
 [ 9 13  5 ... 21 20 19]
 [ 9 12  5 ... 21 20 19]]"
2590,-1.9073486e-06,NORMAL-3602939-2.jpeg,"[[ 2  1  7 ... 16 16 15]
 [ 3  2  6 ... 22 22 21]
 [ 1  1  6 ...  9  8  8]
 ...
 [ 0  0  1 ...  3  3  3]
 [ 0  0  1 ...  3  3  3]
 [ 0  0  1 ...  3  3  3]]"
14714,-8.46386e-06,DME-119840-15.jpeg,"[[ 2  0  0 ... 11 13 17]
 [ 4  0  0 ... 15 16 17]
 [ 4  0  0 ... 18 17 15]
 ...
 [ 2  0  0 ...  2  2  2]
 [ 2  0  0 ...  2  2  2]
 [ 2  0  0 ...  2  2  2]]"
8252,-5.7816505e-06,DME-5912867-3.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 17  28  23 ... 255 255 255]
 [ 18  27  22 ... 255 255 255]
 [ 19  24  22 ... 255 255 255]]"
14418,-1.1324883e-06,DME-8630987-1.jpeg,"[[255 255 255 ... 158 159 159]
 [255 255 255 ...   9  12  16]
 [255 255 255 ...  12  17  24]
 ...
 [255 197   4 ...  13  11   9]
 [255 196   3 ...  11   9   7]
 [254 195   1 ...   9   6   4]]"
6145,-4.172325e-07,NORMAL-1514075-44.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [143   1   7 ...  38  35  32]
 [145   3   9 ...  38  35  32]
 [149   6  11 ...  37  35  32]]"
8968,-1.9669533e-06,DME-1735260-1.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [145   1  13 ...  13  12  10]
 [147   1  13 ...  11  10   9]
 [148   2  12 ...  10   9   7]]"
11756,-1.4901161e-06,DME-15307-5.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [254 253 255 ...  18  29  40]
 [254 252 255 ...  10  21  30]
 [255 252 255 ...   5  15  22]]"
16056,-2.4437904e-06,DRUSEN-8371885-3.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 199  32 ...   9   0 142]
 [255 199  32 ...  11   0 144]
 [255 199  32 ...  15   0 146]]"
8141,-1.7881393e-06,DME-9853958-14.jpeg,"[[156  48  36 ...  31  34  31]
 [148  25  16 ...  12  19  23]
 [149  10   6 ...  19  23  27]
 ...
 [242 237 239 ... 255 255 255]
 [253 248 248 ... 255 255 255]
 [255 255 253 ... 255 255 255]]"
8453,-4.4703484e-06,DME-531019-11.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 16  15  22 ... 255 255 255]
 [ 11  11  19 ... 255 255 255]
 [  7   6  16 ... 255 255 255]]"
10292,-1.1920929e-07,DME-4344187-5.jpeg,"[[255 255 255 ...  53  38  23]
 [255 255 255 ...  37  22   2]
 [255 255 255 ...  39  30   8]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
17322,-9.536743e-07,DRUSEN-8549730-83.jpeg,"[[ 9 30 25 ... 20 16 11]
 [ 9 29 23 ... 16 14 10]
 [11 26 18 ... 15 13 10]
 ...
 [ 5  4  4 ...  9  6  3]
 [ 5  4  4 ...  9  6  3]
 [ 5  4  4 ...  8  6  3]]"
17189,-1.5497208e-06,DRUSEN-8986660-23.jpeg,"[[171  41  32 ... 255 255 255]
 [163  40  38 ... 255 255 255]
 [149  31  37 ... 255 255 255]
 ...
 [255 255 255 ...  16  14  12]
 [255 255 255 ...  16  14  12]
 [255 255 255 ...  16  14  12]]"
18051,-3.33786e-06,DRUSEN-8549730-73.jpeg,"[[29 14 28 ... 15 16 17]
 [30 10 18 ... 25 23 20]
 [29  6  6 ... 25 20 15]
 ...
 [ 3  5  7 ...  6  6  5]
 [ 3  5  7 ...  6  7  7]
 [ 3  5  7 ...  5  7  9]]"
23540,-4.172325e-07,DRUSEN-224974-1.jpeg,"[[254 245 255 ...  18  16  14]
 [255 255 255 ...  18  17  16]
 [245 255 251 ...  23  21  20]
 ...
 [  6   5   4 ... 255 255 255]
 [  6   5   4 ... 255 255 255]
 [  6   5   4 ... 255 255 255]]"
10452,-1.4305115e-06,DME-8602716-90.jpeg,"[[12 27 35 ... 38  9  3]
 [ 0 24 23 ... 23 12 10]
 [15 46 34 ... 13 22 19]
 ...
 [ 1  6 11 ...  6  4  2]
 [ 0  5  9 ...  5  3  1]
 [ 0  4  7 ...  4  2  0]]"
23377,-2.3841858e-07,DRUSEN-5760454-18.jpeg,"[[ 2  0  3 ...  6  4  2]
 [ 5  1  5 ...  4  2  0]
 [ 8  5  7 ...  4  2  0]
 ...
 [ 9 13  7 ... 19 16 13]
 [ 7 11  5 ... 19 16 13]
 [ 5 10  3 ... 19 16 13]]"
13310,-5.9604645e-08,DME-7767265-9.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 46  49  43 ...  24  30  12]
 [ 36  35  29 ...  42  43  18]
 [ 27  19  14 ...  44  44  16]]"
3357,-7.748604e-07,NORMAL-9349849-13.jpeg,"[[27 13  0 ...  3 20 36]
 [32  1 12 ... 18 29 37]
 [44 41 47 ...  5 15 22]
 ...
 [ 9  7 16 ... 12  6  4]
 [ 9  6 15 ... 12  6  4]
 [10  5 12 ... 12  6  4]]"
5531,-8.940697e-07,NORMAL-7973904-17.jpeg,"[[35 36 37 ... 22  7  2]
 [33 35 35 ... 26  9  3]
 [31 33 34 ... 29 10  3]
 ...
 [ 5  6  6 ...  2  1  0]
 [ 5  6  6 ...  2  1  0]
 [ 4  5  6 ...  2  1  0]]"
6954,-7.1525574e-07,NORMAL-3154100-15.jpeg,"[[ 0  8  6 ...  8  8  8]
 [ 0  6  5 ... 10 10 10]
 [ 0  6  4 ... 13 13 12]
 ...
 [ 0  3  6 ...  9  6  3]
 [ 0  3  6 ...  9  6  3]
 [ 0  3  6 ...  9  6  3]]"
2507,-8.34465e-07,NORMAL-8499406-9.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 34  45  55 ...  28  19  12]
 [ 43  53  62 ...  21  12   5]
 [ 51  60  67 ...  16   6   0]]"
4596,-4.172325e-07,NORMAL-6022399-13.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  0   0   0 ...   6  16  13]
 [  0   0   0 ...   6  16  13]
 [  0   0   0 ...   6  16  12]]"
14088,-6.556511e-07,DME-8734429-5.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255  53  15 ...  23  11   0]
 [255  53  15 ...  22  14   6]
 [255  52  14 ...  21  18  15]]"
9325,-6.854534e-06,DME-5572449-17.jpeg,"[[ 31  28  28 ... 255 255 255]
 [ 50  76  70 ... 255 255 255]
 [ 37  55  75 ... 255 255 255]
 ...
 [110  97  35 ...  24  57 255]
 [249 252 221 ...  17  52 253]
 [255 255 255 ...   8  46 250]]"
5508,-2.8014183e-06,NORMAL-567679-3.jpeg,"[[177  51  49 ... 255 251 248]
 [161  35  41 ...  79  62  57]
 [162  36  48 ...  30  14   8]
 ...
 [174 127  99 ...  10   7   4]
 [255 250 242 ...  14  12   8]
 [245 252 255 ...  11   8   5]]"
19738,-6.556511e-07,DRUSEN-9050584-1.jpeg,"[[6 3 0 ... 3 2 1]
 [4 3 3 ... 3 2 1]
 [1 4 7 ... 3 3 2]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
21050,-4.172325e-07,DRUSEN-7345121-1.jpeg,"[[ 4  5 13 ... 16 12  6]
 [ 0  5 20 ... 11  7  1]
 [ 0  4 22 ... 27 22 16]
 ...
 [ 3  4 15 ...  9  8  7]
 [ 3  3 14 ... 15 15 14]
 [ 4  1 12 ... 13 13 12]]"
12134,-1.3709068e-06,DME-7763916-70.jpeg,"[[37 20 40 ... 10 14 11]
 [29 21 31 ... 12 15 11]
 [25 28 22 ... 14 16 15]
 ...
 [ 0  4  7 ...  3  3  3]
 [ 1  5  7 ...  3  3  3]
 [ 3  6  7 ...  3  3  3]]"
14295,-5.3048134e-06,DME-4792882-59.jpeg,"[[255 255 255 ... 251 253 255]
 [255 255 255 ... 255 255 252]
 [255 255 255 ... 251 252 255]
 ...
 [146   7   8 ...   7   4   0]
 [147   6   6 ...   9   6   3]
 [149   4   3 ...  12   9   5]]"
23647,-2.9206276e-06,DRUSEN-2017309-3.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 10  11  11 ...   0   0   0]
 [  9  12  14 ...   0   0   0]
 [ 10  13  18 ...   0   0   0]]"
13438,-4.529953e-06,DME-4865495-2.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [150   7   6 ...  11  11  12]
 [149   6   6 ...  10  10  11]
 [149   6   5 ...   9   9  10]]"
23460,-9.536743e-07,DRUSEN-5864720-7.jpeg,"[[255 255 255 ...   6 194 251]
 [255 255 255 ...  14 201 255]
 [255 255 255 ...  11 196 251]
 ...
 [ 19  15  21 ... 255 255 255]
 [ 18  13  17 ... 255 255 255]
 [ 18  11  13 ... 255 255 255]]"
