selected_image_indices,value,selected_image_names,selected_images
11832,44.664448,DME-4445075-54.jpeg,"[[ 8 35 50 ...  0  0  0]
 [30 39 39 ...  0  0  0]
 [38 37 25 ...  0  0  0]
 ...
 [ 6  6  6 ...  0  0  0]
 [ 5  5  5 ...  0  0  0]
 [ 5  5  5 ...  0  0  0]]"
8677,44.704075,DME-1729810-5.jpeg,"[[145  48  60 ...  14  35  42]
 [157  43  49 ...  22  38  35]
 [175  48  46 ...  44  60  59]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
13167,44.736958,DME-5223925-17.jpeg,"[[12 20 19 ...  9  7  4]
 [ 5 17 20 ...  6  5  3]
 [ 3  9 10 ...  1  1  1]
 ...
 [ 1  9  9 ...  4  4  4]
 [ 1  9  9 ...  4  4  4]
 [ 1 10  9 ...  4  4  4]]"
15052,44.779694,DME-8602716-149.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [143   8  19 ...  23  17  13]
 [142   5  15 ...  19  12   8]
 [142   1  10 ...  23  16  12]]"
3465,44.811325,NORMAL-7260694-4.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 27  30   3 ...  33  27  20]
 [ 28  29   4 ...  31  26  20]
 [ 29  27   4 ...  28  24  20]]"
772,44.854992,NORMAL-7494801-9.jpeg,"[[12 29 27 ... 49 41 31]
 [25 38 26 ... 48 41 32]
 [27 39 21 ... 50 44 36]
 ...
 [ 5  3  2 ...  5  4  3]
 [ 5  3  2 ...  5  4  3]
 [ 5  3  2 ...  4  4  3]]"
14657,44.88764,DME-4643364-30.jpeg,"[[ 92  50  67 ...  34  26  18]
 [101  94  42 ...  31  18   5]
 [ 10  48  38 ...  38  24  12]
 ...
 [  8   9   9 ...  10   5   2]
 [  5   6   6 ...  10   5   1]
 [  1   3   3 ...  10   4   1]]"
8330,44.92594,DME-8525575-30.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  0   0   1 ... 255 255 255]
 [  0   0   0 ... 255 255 255]
 [  0   0   0 ... 255 255 255]]"
18021,44.958687,DRUSEN-9624303-23.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  0  11  11 ...   3  52 255]
 [  2  13  13 ...   3  52 255]
 [  5  15  14 ...   3  52 255]]"
10805,45.000862,DME-3491563-2.jpeg,"[[ 7 19 16 ... 15 14 14]
 [13 25 18 ... 29 21 11]
 [31 34 21 ... 32 19  4]
 ...
 [ 9 12 10 ...  8  2  0]
 [ 8 11 11 ...  8  3  0]
 [ 6 11 12 ...  8  3  0]]"
23323,45.033,DRUSEN-7555604-60.jpeg,"[[ 52  57  47 ...  31  17 169]
 [ 31  10  34 ...  36   7 154]
 [ 46  45  73 ...  44   3 144]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
11384,45.068027,DME-9583225-18.jpeg,"[[37 40 43 ... 24 20 14]
 [34 36 37 ... 19 15 10]
 [33 34 34 ... 17 13  9]
 ...
 [ 1  3  5 ...  1  1  1]
 [ 1  3  5 ...  1  1  1]
 [ 1  3  5 ...  1  1  1]]"
15644,45.096943,DME-4634094-57.jpeg,"[[255 255 255 ...  36  29  20]
 [255 255 255 ...  26  24  21]
 [255 255 255 ...  21  19  17]
 ...
 [255 254 255 ... 255 255 255]
 [255 254 255 ... 255 255 255]
 [255 254 255 ... 255 255 255]]"
13831,45.133865,DME-9915316-37.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  3   7   9 ...   8   2 141]
 [  4   8  10 ...   8   2 141]
 [  5   9  11 ...   8   2 141]]"
6351,45.17479,NORMAL-7107710-2.jpeg,"[[26  3 30 ...  7 10  8]
 [39 33 45 ... 10 14 15]
 [32 17 35 ... 11 15 18]
 ...
 [14  9 17 ...  5  5  5]
 [15  9 16 ...  5  5  5]
 [16  9 15 ...  5  5  5]]"
5034,45.2054,NORMAL-3664385-49.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 27  25  10 ...  17  18  21]
 [ 24  23  10 ...   6   7   8]
 [ 22  20   8 ...   4   4   3]]"
10892,45.243958,DME-4494007-6.jpeg,"[[ 0  9 16 ... 27 22 16]
 [ 9 13 15 ... 12 11 10]
 [15 13  8 ...  6  9 14]
 ...
 [ 2  5  6 ...  3  3  3]
 [ 2  5  6 ...  3  3  3]
 [ 2  5  6 ...  3  3  3]]"
11057,45.280518,DME-9720453-10.jpeg,"[[20 14 13 ... 13  9  5]
 [19  9 10 ... 18 14  9]
 [20  9 16 ... 16 15 11]
 ...
 [ 6  6 10 ...  5  4  3]
 [ 7  6  9 ...  5  4  3]
 [ 8  6  7 ...  5  4  3]]"
17728,45.318336,DRUSEN-1530990-5.jpeg,"[[ 32  10   5 ... 255 255 255]
 [ 14  14  29 ... 255 255 255]
 [  4   8  25 ... 255 255 255]
 ...
 [255 255 255 ...  11   7   3]
 [255 255 255 ...  11   7   3]
 [255 255 255 ...  11   7   3]]"
13412,45.35919,DME-8615417-11.jpeg,"[[255 236 109 ...  93  62  52]
 [251 255 136 ...  58  33  27]
 [252 250 121 ...  38  20  16]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
15591,45.39347,DME-4732091-107.jpeg,"[[ 1  2  8 ...  8  4  0]
 [ 8  0  0 ... 12  8  3]
 [ 8  3 10 ... 16 11  5]
 ...
 [12 11 12 ...  2  1  0]
 [ 9  8  9 ...  2  1  0]
 [ 5  4  6 ...  2  1  0]]"
3526,45.43105,NORMAL-530612-8.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 30  48  35 ...  22  70 255]
 [ 31  41  23 ...  22  70 255]
 [ 33  35  11 ...  22  70 255]]"
8775,45.47092,DME-4792882-9.jpeg,"[[255 255 255 ...  15  16  18]
 [255 254 253 ...  20  20  22]
 [255 255 255 ...   5   6   6]
 ...
 [ 22  12   8 ...   8   7   6]
 [ 14   5   3 ...   0   0   0]
 [ 10   2   1 ... 149 149 148]]"
12550,45.501007,DME-5559763-1.jpeg,"[[255 253 253 ... 255 255 255]
 [255 255 255 ... 253 253 253]
 [253 253 253 ... 255 255 255]
 ...
 [  2   6   7 ...   2   2   2]
 [  1   6   7 ...   2   2   2]
 [  0   5   8 ...   2   2   2]]"
19281,45.539486,DRUSEN-9563024-7.jpeg,"[[26 30 15 ...  0  0  0]
 [12 18 11 ...  0  0  0]
 [ 7 10  6 ...  0  0  0]
 ...
 [ 2  4  6 ...  0  0  0]
 [ 2  4  6 ...  0  0  0]
 [ 2  4  5 ...  0  0  0]]"
6719,45.575745,NORMAL-8935969-34.jpeg,"[[152  14   6 ...  12  14  16]
 [143   6  10 ...  17  17  18]
 [147   6  19 ...  18  18  17]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
13502,45.614346,DME-9782509-2.jpeg,"[[0 2 5 ... 3 2 1]
 [1 3 6 ... 5 4 3]
 [2 4 7 ... 7 7 5]
 ...
 [1 1 1 ... 0 0 0]
 [1 1 1 ... 0 0 0]
 [1 1 1 ... 0 0 0]]"
8172,45.658173,DME-7763916-47.jpeg,"[[255 252 253 ... 255 255 255]
 [254 247 251 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 19  29  16 ...  23  12 145]
 [ 20  29  19 ...  20   9 144]
 [ 20  29  24 ...  14   6 143]]"
15740,45.68962,DME-1888479-7.jpeg,"[[ 52  28   2 ...  31  18   5]
 [ 30  34  19 ...  33  21  10]
 [  2  34  33 ...  30  21  13]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
11077,45.722393,DME-8472707-3.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 254 254 ...  21  21  21]
 [255 254 254 ...  21  21  21]
 [255 255 254 ...  21  21  20]]"
9175,45.760414,DME-9939654-5.jpeg,"[[255 255 255 ...   8 194 255]
 [255 255 255 ...  22 200 254]
 [255 255 255 ...  36 206 253]
 ...
 [ 41  15   8 ... 254 254 254]
 [ 36  16  16 ... 254 254 254]
 [ 28  17  26 ... 254 254 254]]"
13850,45.79834,DME-5607266-6.jpeg,"[[ 1 12 10 ... 13 10  6]
 [ 0 11 10 ... 15 11  7]
 [ 0 13 12 ... 14 11  7]
 ...
 [ 2  1  0 ...  2  2  2]
 [ 2  1  0 ...  2  2  2]
 [ 2  1  0 ...  2  2  2]]"
21907,45.836845,DRUSEN-1130960-28.jpeg,"[[12 24 11 ...  8  2  0]
 [ 9 16 11 ...  8  2  0]
 [12 13 20 ...  8  2  0]
 ...
 [ 5  8  8 ...  6  3  0]
 [ 5  8  8 ...  6  3  0]
 [ 5  8  8 ...  6  3  0]]"
22024,45.87244,DRUSEN-7756213-3.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  3   6   7 ...   7   4   1]
 [  4   7   7 ...   7   4   1]
 [  5   8   7 ...   7   4   1]]"
14747,45.910587,DME-5072525-13.jpeg,"[[36 30 22 ...  6  9  9]
 [36 40 41 ... 23 17  8]
 [33 43 47 ... 36 21  5]
 ...
 [ 5  3  2 ...  5  3  1]
 [ 5  3  2 ...  5  3  1]
 [ 5  4  3 ...  5  3  1]]"
17608,45.945263,DRUSEN-3276918-57.jpeg,"[[253 250 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 252 ... 255 255 255]
 ...
 [255 255 255 ...  15  16  18]
 [255 255 255 ...  19  20  20]
 [255 255 255 ...  19  20  20]]"
3766,45.977192,NORMAL-8076847-9.jpeg,"[[36 35 33 ... 21 17 13]
 [35 34 34 ... 17 13  9]
 [33 34 34 ... 18 15 11]
 ...
 [ 2  1  1 ...  3  2  1]
 [ 2  1  1 ...  3  2  1]
 [ 2  1  1 ...  3  2  1]]"
14738,46.010418,DME-3064922-231.jpeg,"[[255 255 255 ... 253 252 252]
 [255 255 255 ... 252 253 253]
 [255 255 255 ... 254 254 254]
 ...
 [141   5  13 ...   8   3   2]
 [140   3  10 ...   9   4   2]
 [140   1   6 ...  10   5   4]]"
14438,46.045563,DME-4884451-19.jpeg,"[[ 4 12  6 ...  8  9 10]
 [10 17  9 ... 13 13 14]
 [ 9 17  7 ... 14 14 15]
 ...
 [ 2  3  4 ...  2  2  2]
 [ 2  3  4 ...  2  2  2]
 [ 2  3  4 ...  2  2  2]]"
10182,46.08266,DME-9588051-14.jpeg,"[[255 243 247 ...  20  13  13]
 [252 255 255 ...  29  21  12]
 [255 255 243 ...  36  32  24]
 ...
 [ 17  17  18 ... 255 255 255]
 [ 15  17  18 ... 255 255 255]
 [ 13  16  18 ... 255 255 255]]"
12350,46.11959,DME-8615417-10.jpeg,"[[255 236 109 ...  93  62  52]
 [251 255 136 ...  58  33  27]
 [252 250 121 ...  38  20  16]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
1012,46.157433,NORMAL-9887565-37.jpeg,"[[27 25 23 ...  5  4  3]
 [29 27 24 ...  5  5  4]
 [29 26 23 ...  3  3  4]
 ...
 [ 2  3  4 ...  4  3  2]
 [ 2  3  4 ...  4  3  2]
 [ 2  3  4 ...  4  3  2]]"
5145,46.19476,NORMAL-1396721-22.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 28  29  31 ...  16  11   6]
 [ 31  32  33 ...  16  12   6]
 [ 35  35  35 ...  16  12   7]]"
20795,46.237137,DRUSEN-1130960-27.jpeg,"[[12 24 11 ...  8  2  0]
 [ 9 16 11 ...  8  2  0]
 [12 13 20 ...  8  2  0]
 ...
 [ 5  8  8 ...  6  3  0]
 [ 5  8  8 ...  6  3  0]
 [ 5  8  8 ...  6  3  0]]"
16959,46.265842,DRUSEN-9540117-36.jpeg,"[[ 35  32  26 ... 255 255 255]
 [ 10  21  34 ... 255 255 255]
 [  3  13  37 ... 255 255 255]
 ...
 [255 255 255 ...  17   0 149]
 [255 255 255 ...  17   0 149]
 [255 255 255 ...  17   0 149]]"
9090,46.302242,DME-4321486-3.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 18  10  17 ...  44  33  25]
 [ 27  21  27 ...  41  30  22]
 [ 34  31  37 ...  32  21  12]]"
17186,46.344597,DRUSEN-7585537-5.jpeg,"[[ 8  8 29 ...  7  5  3]
 [14 11 24 ... 11  8  5]
 [13  8 13 ... 10  7  4]
 ...
 [ 4  3  3 ...  6  5  4]
 [ 4  3  3 ...  6  5  4]
 [ 4  3  3 ...  6  5  4]]"
22473,46.37798,DRUSEN-5331157-8.jpeg,"[[250 254 255 ... 255 255 255]
 [255 255 255 ... 254 254 254]
 [248 252 253 ... 254 254 254]
 ...
 [  7   9  11 ...   5   2   0]
 [  7   9  11 ...   6   3   0]
 [  7   9  11 ...   7   4   1]]"
18332,46.41851,DRUSEN-8261063-42.jpeg,"[[255 255 255 ...  10   4   2]
 [255 255 255 ...  15   9   6]
 [255 255 255 ...  13   7   4]
 ...
 [194   0   5 ... 255 255 255]
 [193   0   4 ... 255 255 255]
 [193   0   3 ... 255 255 255]]"
21648,46.45035,DRUSEN-9563024-3.jpeg,"[[17 14 29 ... 36 26 17]
 [11  9 23 ... 34 22 13]
 [12 11 21 ... 32 19  8]
 ...
 [ 4  5  6 ...  4  3  2]
 [ 2  3  4 ...  4  3  2]
 [ 0  1  2 ...  3  3  2]]"
1199,46.487663,NORMAL-3487196-21.jpeg,"[[ 33  46  46 ...  45  35  24]
 [ 22  38  24 ...  31  26  20]
 [ 22  38  16 ...  28  28  29]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
10240,46.521946,DME-3464701-3.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 40  38  38 ...  36  26  15]
 [ 50  41  36 ...  28  19   7]
 [ 57  42  32 ...  29  19   8]]"
12274,46.563454,DME-7999278-1.jpeg,"[[ 3  5  9 ... 12  8  5]
 [ 7  7  6 ... 15 12  9]
 [12  9  6 ...  8  7  6]
 ...
 [10  6  4 ...  2  2  2]
 [10  6  4 ...  2  2  2]
 [10  6  4 ...  2  2  2]]"
14753,46.598686,DME-9361825-1.jpeg,"[[14 18 13 ... 14  9  3]
 [17 23  5 ... 31 22 10]
 [17 24  0 ... 38 26 12]
 ...
 [ 5 13  9 ...  3  4  5]
 [ 5 11  8 ...  5  5  6]
 [ 4  9  6 ...  6  6  6]]"
8859,46.64031,DME-8177380-46.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 20  10  13 ...   9 196 252]
 [ 16   6  11 ...   9 197 252]
 [ 11   2   8 ...   9 197 253]]"
12244,46.680363,DME-7736035-2.jpeg,"[[11  5  4 ...  4  9 15]
 [10  7 17 ... 18 14  8]
 [12  6 24 ... 29 20  7]
 ...
 [ 4  3  3 ...  4  5  6]
 [ 3  3  3 ...  2  3  4]
 [ 3  3  3 ...  0  0  1]]"
13107,46.71371,DME-3718895-46.jpeg,"[[19 26 19 ...  1  1  1]
 [24 16 16 ...  1  1  1]
 [42 21 13 ...  1  1  1]
 ...
 [12 12 10 ...  1  1  1]
 [ 9 10 10 ...  1  1  1]
 [ 6  8 10 ...  1  1  1]]"
4671,46.746464,NORMAL-7435839-32.jpeg,"[[ 6 17 18 ... 13 10  5]
 [16 17 16 ... 13  9  5]
 [21 16 16 ... 13  9  5]
 ...
 [ 1  2  4 ...  2  1  0]
 [ 1  2  4 ...  2  1  0]
 [ 1  2  4 ...  2  1  0]]"
15877,46.78456,DME-8687246-1.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 36  24   3 ...   0   0   0]
 [ 39  27   9 ...   0   0   0]
 [ 33  20   7 ...   0   0   0]]"
3456,46.820354,NORMAL-4043307-8.jpeg,"[[ 1 11 18 ... 14 11  8]
 [ 9 15 18 ... 16 13  9]
 [10 13 13 ... 12  9  5]
 ...
 [ 2  3  4 ...  5  4  3]
 [ 2  3  4 ...  5  4  3]
 [ 2  3  4 ...  5  4  3]]"
15373,46.858498,DME-4792882-42.jpeg,"[[ 43  38  38 ...  12  23  26]
 [ 28  30  27 ...  17  23  27]
 [  4  29  43 ...  27  19  15]
 ...
 [255 255 255 ... 229 229 229]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 254 254 254]]"
10855,46.89564,DME-5572449-13.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 41  58  51 ...  33  26  18]
 [ 45  58  51 ...  27  20  11]
 [ 45  51  43 ...  22  15   5]]"
20,46.9294,NORMAL-8940099-3.jpeg,"[[30 30 30 ... 15  9  1]
 [30 30 30 ... 15  9  1]
 [30 30 30 ... 15  9  1]
 ...
 [ 0  0  1 ...  0  0  0]
 [ 0  0  1 ...  0  0  0]
 [ 0  0  1 ...  0  0  0]]"
12283,46.963608,DME-7757895-4.jpeg,"[[  5  20  38 ...  23  17 146]
 [  0  13  49 ...  11  11 148]
 [ 15  33  65 ...   5   7 145]
 ...
 [255 255 255 ... 253 253 253]
 [255 255 255 ... 253 253 253]
 [255 255 255 ... 253 253 253]]"
8074,47.00566,DME-6798210-31.jpeg,"[[0 1 2 ... 2 1 0]
 [0 1 2 ... 2 1 0]
 [0 1 3 ... 2 2 1]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
12366,47.03742,DME-7763916-43.jpeg,"[[119 119 135 ...  13   9   5]
 [149 134 140 ...  14  11   7]
 [151 139 152 ...  17  14  11]
 ...
 [  3   4   5 ...   4   4   4]
 [  1   2   3 ...   4   4   4]
 [  0   0   1 ...   4   4   3]]"
6346,47.077343,NORMAL-5842305-4.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 30  34  19 ...  20   2 144]
 [ 25  25   9 ...  19   2 144]
 [ 23  18   0 ...  19   2 144]]"
3605,47.110523,NORMAL-7371074-1.jpeg,"[[18 20 20 ... 10  8  6]
 [27 21 18 ... 15 12  8]
 [25 18 16 ... 14 10  5]
 ...
 [ 1  1  2 ...  0  0  0]
 [ 1  1  2 ...  0  0  0]
 [ 1  1  2 ...  0  0  0]]"
10504,47.15404,DME-4792882-39.jpeg,"[[255 255 255 ...  23  26  29]
 [255 255 255 ...  22  27  33]
 [255 255 255 ...   7  13  21]
 ...
 [144   0   0 ... 255 255 255]
 [144   0   0 ... 255 255 255]
 [144   0   0 ... 255 255 255]]"
11725,47.18309,DME-4772167-16.jpeg,"[[19 11 11 ...  6  6  5]
 [16  9  9 ...  9  9  8]
 [18 12 12 ...  7  6  6]
 ...
 [ 1  2  2 ...  3  2  1]
 [ 1  2  2 ...  3  2  1]
 [ 1  2  2 ...  3  2  1]]"
11398,47.22216,DME-6704343-7.jpeg,"[[255 249 201 ... 255 255 255]
 [255 250 192 ... 255 255 255]
 [254 252 187 ... 255 255 255]
 ...
 [255 255 255 ...  34  34  34]
 [255 255 255 ...  30  30  30]
 [255 255 255 ...  27  27  27]]"
6025,47.265015,NORMAL-4325652-8.jpeg,"[[246 255  84 ...  17  31  43]
 [255 255  93 ...  33  48  60]
 [255 251 102 ...  20  34  48]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
13738,47.297302,DME-3608465-1.jpeg,"[[37 49 35 ... 11  2  0]
 [30 38 23 ... 13  5  0]
 [28 27 13 ... 14  6  0]
 ...
 [20 12 10 ...  7  4  1]
 [19 11  9 ...  7  4  1]
 [18 10  8 ...  7  4  1]]"
8603,47.338966,DME-9583225-51.jpeg,"[[38 29 36 ... 28 19  9]
 [29 28 39 ... 19 11  2]
 [18 27 40 ... 21 13  4]
 ...
 [ 5  7  6 ...  5  4  3]
 [ 7  9  8 ...  5  4  3]
 [ 8 11 11 ...  5  4  3]]"
10183,47.37585,DME-7843891-7.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  0   4  25 ...  18   4 139]
 [ 12  18  36 ...  28  11 140]
 [ 11  19  37 ...  40  18 142]]"
8692,47.41403,DME-8099138-5.jpeg,"[[ 65  31  43 ...  17  10   4]
 [ 88  39  34 ...  18  11   7]
 [108  69  49 ...  16  11   8]
 ...
 [  5   4   3 ...   7   5   2]
 [  5   4   3 ...   6   5   2]
 [  5   3   3 ...   6   4   2]]"
20539,47.449364,DRUSEN-228939-64.jpeg,"[[ 4 15 21 ... 11  7  2]
 [ 8 14 16 ... 12  8  3]
 [10 14 14 ... 13  9  4]
 ...
 [ 2  3  4 ...  1  1  1]
 [ 2  3  4 ...  1  1  1]
 [ 2  2  3 ...  1  1  1]]"
347,47.490963,NORMAL-1198686-15.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [254 255 255 ...  23  23  14]
 [254 255 255 ...  32  33  25]
 [254 255 255 ...  38  42  34]]"
11544,47.51785,DME-306172-61.jpeg,"[[ 9 24 26 ...  5  0  0]
 [37 36 29 ... 11  5  2]
 [35 24 17 ... 15  7  1]
 ...
 [ 9 13 12 ...  4  2  0]
 [ 8 13 13 ...  4  2  0]
 [ 5 13 14 ...  4  2  0]]"
9679,47.55674,DME-4897748-57.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [152  12  10 ...  21  15   6]
 [152  12   9 ...  18  13   7]
 [153  11   9 ...  15  12   9]]"
15284,47.591133,DME-4538057-1.jpeg,"[[ 2  3  6 ...  9  8  6]
 [ 1  0  1 ... 15 14 12]
 [ 1  0  0 ... 26 23 19]
 ...
 [ 0  0  0 ...  8  6  3]
 [ 0  0  0 ...  9  6  3]
 [ 0  0  0 ...  9  6  3]]"
12642,47.628517,DME-5178244-31.jpeg,"[[255 255 255 ... 187 255 255]
 [255 255 255 ... 187 255 255]
 [255 255 255 ... 187 255 255]
 ...
 [255 253 188 ... 255 255 255]
 [255 253 188 ... 255 255 255]
 [255 253 188 ... 255 255 255]]"
7450,47.66592,NORMAL-9122179-10.jpeg,"[[ 0  0 12 ... 46 44 37]
 [10  5  6 ... 43 43 39]
 [11 12 13 ... 40 40 37]
 ...
 [ 8  7  6 ...  2  2  2]
 [ 7  6  5 ...  3  3  3]
 [ 6  4  3 ...  4  4  4]]"
7946,47.7044,NORMAL-5398028-7.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 25  19  29 ...  17   7 143]
 [ 24  19  30 ...  16   6 142]
 [ 24  20  31 ...  15   5 141]]"
3322,47.737118,NORMAL-4391059-7.jpeg,"[[28 31 34 ...  8  5  1]
 [29 31 34 ... 10  7  3]
 [32 34 36 ... 13 10  6]
 ...
 [ 5  4  5 ...  3  3  3]
 [ 5  4  4 ...  3  3  3]
 [ 5  4  4 ...  3  3  3]]"
22372,47.774662,DRUSEN-8796318-40.jpeg,"[[ 33  59  66 ...  57  33 157]
 [ 67  47  34 ...  35  14 141]
 [ 43  33  39 ...  21   5 136]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
13017,47.820847,DME-8889771-35.jpeg,"[[ 0  4  0 ... 16 11  5]
 [15 13  8 ... 13  9  3]
 [23 15 18 ... 14  9  4]
 ...
 [ 0  4  0 ...  2  2  2]
 [ 0  4  0 ...  2  2  2]
 [ 0  4  1 ...  2  2  2]]"
23732,47.850796,DRUSEN-1577991-10.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [253  46   9 ...  20  24  23]
 [255  53  15 ...  21  25  25]
 [255  61  23 ...  21  25  26]]"
9961,47.88041,DME-5434248-24.jpeg,"[[ 29  35  27 ...  27  14   2]
 [ 24  34  35 ...  27  14   3]
 [ 36  39  38 ...  26  13   2]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
1765,47.923,NORMAL-1170713-12.jpeg,"[[ 13  19  26 ... 228 255 253]
 [ 35  37  28 ... 228 255 253]
 [ 40  45  24 ... 228 255 253]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
8020,47.957073,DME-7928636-5.jpeg,"[[ 55  84  38 ...  57  18  10]
 [ 60  78  63 ...  46  14  16]
 [ 73 115  83 ...  72  38  35]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
13064,47.998547,DME-7757895-8.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [252  66  16 ...  11  12  12]
 [253  67  17 ...  11  12  12]
 [255  68  17 ...  10  11  12]]"
11774,48.034836,DME-8838274-12.jpeg,"[[15 20 28 ... 10  7  3]
 [11 10 18 ... 10  7  3]
 [16  8 17 ... 10  7  3]
 ...
 [ 2  3  4 ...  1  1  1]
 [ 1  2  3 ...  1  1  1]
 [ 0  1  2 ...  1  1  1]]"
2477,48.066006,NORMAL-3644026-22.jpeg,"[[ 91  64  72 ...  47  36 158]
 [ 74  51  51 ...  42  36 160]
 [ 83  66  52 ...  33  35 168]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
14385,48.101105,DME-8173592-1.jpeg,"[[ 0  7  0 ...  7  4  1]
 [ 6  9  0 ...  7  5  1]
 [ 6 15 19 ...  8  5  2]
 ...
 [22 18 19 ... 32 22 14]
 [12  7  7 ... 33 23 15]
 [ 6  1  0 ... 34 24 16]]"
14718,48.1394,DME-5225805-34.jpeg,"[[255 255 255 ...  19  27  37]
 [255 254 255 ...  35  39  44]
 [255 254 255 ...  31  33  35]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
17252,48.177402,DRUSEN-8023853-136.jpeg,"[[ 6 10 11 ...  7 13 13]
 [10 15 17 ... 11 16 17]
 [16 19 21 ... 10 13 14]
 ...
 [ 2  3  4 ...  5  5  5]
 [ 2  3  4 ...  3  3  3]
 [ 2  3  3 ...  1  1  1]]"
