selected_image_indices,value,selected_image_names,selected_images
21648,0.03163356,DRUSEN-9563024-3.jpeg,"[[17 14 29 ... 36 26 17]
 [11  9 23 ... 34 22 13]
 [12 11 21 ... 32 19  8]
 ...
 [ 4  5  6 ...  4  3  2]
 [ 2  3  4 ...  4  3  2]
 [ 0  1  2 ...  3  3  2]]"
18886,0.03163262,DRUSEN-8023853-111.jpeg,"[[ 18  59  55 ...  15  53 249]
 [ 33  35  37 ...  16  55 251]
 [ 54  35  47 ...  17  57 254]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
7840,0.031627644,NORMAL-1063128-11.jpeg,"[[255 255 255 ... 255 254 252]
 [255 255 255 ... 255 247 250]
 [255 255 255 ... 240 228 248]
 ...
 [ 29  31  36 ...  16   0 154]
 [ 32  31  31 ...  16   0 154]
 [ 35  31  27 ...  16   0 154]]"
20,0.03162615,NORMAL-8940099-3.jpeg,"[[30 30 30 ... 15  9  1]
 [30 30 30 ... 15  9  1]
 [30 30 30 ... 15  9  1]
 ...
 [ 0  0  1 ...  0  0  0]
 [ 0  0  1 ...  0  0  0]
 [ 0  0  1 ...  0  0  0]]"
15004,0.031620726,DME-8426419-12.jpeg,"[[255 255 255 ... 151 155 156]
 [255 255 255 ...   0   0   2]
 [255 255 255 ...   1   0   0]
 ...
 [ 11   9   6 ...  10   8   6]
 [ 12   9   6 ...   9   7   5]
 [ 14   9   5 ...   8   6   4]]"
12714,0.03161243,DME-3483651-19.jpeg,"[[250 252 255 ...  26  28  40]
 [255 255 255 ...  49  37  31]
 [253 251 250 ...  40  19   1]
 ...
 [ 13  20  20 ... 255 255 255]
 [ 15  21  19 ... 255 255 255]
 [ 18  22  18 ... 255 255 255]]"
16480,0.031610288,DRUSEN-8606803-9.jpeg,"[[ 3 20 20 ... 21 28 30]
 [ 2 25 47 ... 14 21 24]
 [ 3 11 30 ...  7 13 17]
 ...
 [ 3  8 10 ...  4  4  4]
 [ 2  7  9 ...  4  4  4]
 [ 0  6  8 ...  4  4  4]]"
5656,0.031607132,NORMAL-5783190-4.jpeg,"[[ 39 139 130 ...  23  15   6]
 [ 37 126 115 ...  17  10   2]
 [ 61 135 120 ...  13   7   1]
 ...
 [  0   1   2 ...   5   4   4]
 [  0   1   2 ...   4   4   3]
 [  0   1   2 ...   3   3   2]]"
23594,0.03159801,DRUSEN-8251771-4.jpeg,"[[43 48 20 ... 16 20 17]
 [13 32 37 ... 11 16 15]
 [30 12 32 ... 11 15 16]
 ...
 [ 2  4  7 ...  4  3  2]
 [ 3  4  6 ...  4  3  2]
 [ 5  5  5 ...  4  3  2]]"
14170,0.03158783,DME-8949824-8.jpeg,"[[251 242 253 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [ 98 155 232 ... 255 255 255]
 ...
 [ 20  22  20 ...   0  50 254]
 [ 17  19  19 ...   0  50 254]
 [ 13  15  17 ...   0  50 254]]"
18968,0.031580634,DRUSEN-9000010-17.jpeg,"[[16 14 16 ... 10  3  0]
 [16 24 30 ... 14  8  4]
 [18 27 33 ... 17 10  6]
 ...
 [ 1  2  3 ...  2  2  2]
 [ 1  2  3 ...  2  2  2]
 [ 1  1  2 ...  2  2  2]]"
9487,0.03157855,DME-3531101-25.jpeg,"[[24 35 16 ... 13  8  5]
 [25 14  2 ... 16 10  6]
 [27 12 20 ... 17 10  5]
 ...
 [ 4  9 11 ...  9  9  8]
 [ 3  8 10 ...  7  6  6]
 [ 2  7 10 ...  5  4  4]]"
10719,0.031574357,DME-7578162-18.jpeg,"[[ 3  0 35 ... 11  9  6]
 [ 0  0 36 ... 11 10  7]
 [ 2  0 44 ... 15 16 16]
 ...
 [ 0  1  6 ...  9  8  7]
 [ 0  1  6 ...  7  6  5]
 [ 0  1  6 ...  5  4  3]]"
8523,0.03157143,DME-5549735-21.jpeg,"[[255 255 255 ... 252 249 251]
 [255 255 255 ... 255 255 252]
 [255 255 255 ... 102  97  95]
 ...
 [ 21  27  37 ...  11   8   5]
 [ 24  27  34 ...  16  11   7]
 [ 27  28  29 ...  22  15   8]]"
10166,0.031569615,DME-5178244-13.jpeg,"[[ 19  17  18 ...  13  13  16]
 [ 26  22  25 ...  20  17  18]
 [ 28  22  30 ...  27  21  19]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
7887,0.031565566,NORMAL-9780861-13.jpeg,"[[ 0  6 46 ... 22 22 22]
 [ 0  6 45 ... 19 19 19]
 [ 0 10 46 ... 14 15 15]
 ...
 [ 1  1  1 ...  5  4  3]
 [ 1  0  1 ...  5  4  3]
 [ 1  0  0 ...  5  4  3]]"
12283,0.031555723,DME-7757895-4.jpeg,"[[  5  20  38 ...  23  17 146]
 [  0  13  49 ...  11  11 148]
 [ 15  33  65 ...   5   7 145]
 ...
 [255 255 255 ... 253 253 253]
 [255 255 255 ... 253 253 253]
 [255 255 255 ... 253 253 253]]"
15204,0.031549975,DME-3064922-224.jpeg,"[[255 255 255 ... 254 254 254]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 252 252 252]
 ...
 [145   3   6 ...   9   6   3]
 [145   3   6 ...   9   6   3]
 [145   3   7 ...   9   6   3]]"
9149,0.03154592,DME-4658666-1.jpeg,"[[ 0 14 14 ... 12  6  0]
 [25 24 21 ... 26 20 13]
 [21 40 36 ... 27 22 16]
 ...
 [ 7  9  8 ...  2  2  1]
 [ 5  7  7 ...  3  2  1]
 [ 2  5  6 ...  3  2  1]]"
19251,0.031542785,DRUSEN-8345703-36.jpeg,"[[ 2  1  1 ...  0  0  0]
 [ 1  1  2 ...  2  2  2]
 [ 0  1  2 ...  3  3  3]
 ...
 [ 5  9 10 ... 17 16 15]
 [ 3  8  9 ... 17 14 11]
 [ 2  6  8 ... 17 12  6]]"
13260,0.031533267,DME-4376118-8.jpeg,"[[51 23 13 ... 30 24 16]
 [39 15 10 ... 25 21 14]
 [31 19  9 ... 24 21 17]
 ...
 [ 6  8 15 ... 16 14 12]
 [ 5  7 13 ... 15 13 11]
 [ 5  6 12 ... 14 12 10]]"
8651,0.031525627,DME-30521-73.jpeg,"[[154  19  19 ...  14  12   9]
 [147  16  20 ...  15  12   7]
 [142  14  21 ...  18  14   9]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
8520,0.031522557,DME-446851-2.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
6291,0.031520702,NORMAL-9409941-10.jpeg,"[[ 3 27 16 ... 15  5  5]
 [ 7 53 18 ... 12  1  1]
 [ 9 81 28 ... 14  0  0]
 ...
 [11  8 11 ... 13  7  1]
 [14 10 12 ... 11  6  0]
 [18 14 13 ...  8  4  0]]"
11224,0.031514883,DME-1966898-13.jpeg,"[[ 2  4  1 ... 17 14  9]
 [ 0  4  3 ...  9  7  4]
 [ 9 16 15 ...  3  3  2]
 ...
 [ 5  3  4 ...  5  4  3]
 [ 5  4  6 ...  8  7  6]
 [ 4  7  9 ...  5  4  3]]"
21227,0.031513356,DRUSEN-8086850-18.jpeg,"[[ 0  0  1 ... 11 18 12]
 [ 0  3  3 ...  8 14  7]
 [ 2  3  4 ... 10 16  9]
 ...
 [ 0  0  5 ...  6  6  6]
 [ 0  0  5 ...  6  6  5]
 [ 1  0  4 ...  6  5  5]]"
20684,0.03151219,DRUSEN-3300060-1.jpeg,"[[ 26  26  26 ... 255 255 255]
 [ 26  26  26 ... 255 255 255]
 [ 26  26  26 ... 255 255 255]
 ...
 [255 255 255 ...   1  51 255]
 [255 255 255 ...   1  51 255]
 [255 255 255 ...   1  51 255]]"
8854,0.031503834,DME-7635774-5.jpeg,"[[ 3  6  2 ...  0  0  0]
 [22 11 20 ...  0  0  0]
 [18  9 32 ...  0  0  0]
 ...
 [ 2  2  2 ...  0  0  0]
 [ 2  2  2 ...  0  0  0]
 [ 2  2  2 ...  0  0  0]]"
9679,0.031503495,DME-4897748-57.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [152  12  10 ...  21  15   6]
 [152  12   9 ...  18  13   7]
 [153  11   9 ...  15  12   9]]"
9848,0.031501018,DME-5072525-11.jpeg,"[[ 0  7 12 ... 11 11 15]
 [ 5 16 19 ...  7  8 13]
 [ 6 15 19 ... 11  9 12]
 ...
 [ 2  4  5 ...  2  2  2]
 [ 2  4  5 ...  2  2  2]
 [ 2  4  5 ...  2  2  2]]"
3099,0.031497896,NORMAL-3988014-20.jpeg,"[[34 30 31 ...  0  0  0]
 [31 28 29 ...  0  0  0]
 [30 28 29 ...  0  0  0]
 ...
 [ 6  4  5 ...  0  0  0]
 [ 6  4  5 ...  0  0  0]
 [ 5  3  5 ...  0  0  0]]"
12339,0.0314918,DME-956743-5.jpeg,"[[ 1 21 28 ...  0  5 13]
 [ 1 17 25 ... 18 16 15]
 [ 2 10 18 ... 19 12  3]
 ...
 [ 2  2  2 ...  1  1  1]
 [ 2  2  2 ...  1  1  1]
 [ 2  2  2 ...  1  1  1]]"
7867,0.031475656,NORMAL-9086299-7.jpeg,"[[255 255 255 ...  27  26  25]
 [255 255 255 ...  41  34  24]
 [255 255 255 ...  35  23   8]
 ...
 [ 16  10   0 ... 255 255 255]
 [ 15   9   5 ... 255 255 255]
 [ 16   8   9 ... 255 255 255]]"
14359,0.031472266,DME-6798210-56.jpeg,"[[ 4  5  0 ... 16 11  5]
 [16 20 21 ...  5  4  3]
 [37 10 35 ... 27 27 28]
 ...
 [ 8 11 11 ... 19 16 12]
 [ 8 11 11 ... 18 15 11]
 [ 7 10 10 ... 17 14  9]]"
8047,0.031470746,DME-4269147-12.jpeg,"[[ 1  9  0 ... 18 14  9]
 [11 23 13 ... 15 12  7]
 [16 28 19 ... 13 10  6]
 ...
 [ 6  1 10 ...  3  2  1]
 [ 7  2 11 ...  3  2  1]
 [ 9  3 12 ...  3  2  1]]"
18155,0.03146972,DRUSEN-9642260-56.jpeg,"[[ 51  16  36 ...  51  58  65]
 [ 70   2  42 ...  37  45  55]
 [ 26   0  68 ...  57  54  49]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
19962,0.031463362,DRUSEN-6190971-15.jpeg,"[[  8  19  28 ...  16  15  13]
 [ 23  34  41 ...  20  16  10]
 [ 26  37  45 ...  22  15   7]
 ...
 [255 255 255 ... 107 106 105]
 [255 255 255 ... 255 255 254]
 [255 255 255 ... 255 255 255]]"
19528,0.03145514,DRUSEN-4878077-10.jpeg,"[[13 30  6 ...  3  2  4]
 [28 38 21 ... 53 32 10]
 [23 36 28 ... 48 30 12]
 ...
 [ 4  6  7 ...  3  3  3]
 [ 4  6  7 ...  8  8  8]
 [ 4  6  7 ...  4  4  4]]"
17248,0.031447615,DRUSEN-6604414-1.jpeg,"[[ 14   5  20 ...  27  19  10]
 [ 30  22  19 ...  28  21  13]
 [ 26  28  12 ...  35  29  22]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
8725,0.03144587,DME-9721607-3.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 254 255 ...  12  15  19]
 [255 253 255 ...   7  11  15]
 [255 252 255 ...   5   8  12]]"
9389,0.03144139,DME-4803321-7.jpeg,"[[12 46 54 ... 30 29 27]
 [25 56 59 ... 31 30 29]
 [38 66 63 ... 34 34 32]
 ...
 [ 9  3  3 ...  7  4  1]
 [ 9  3  3 ...  7  4  1]
 [ 9  3  3 ...  7  4  1]]"
12502,0.03143766,DME-3718895-2.jpeg,"[[ 29  28  28 ...  55 217 255]
 [ 23  30  32 ...  52 217 255]
 [ 23  38  42 ...  37 209 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
14963,0.031432144,DME-9934024-1.jpeg,"[[ 25  41  47 ... 255 255 255]
 [ 27  50  49 ... 255 255 255]
 [ 29  29  27 ... 255 255 255]
 ...
 [255 255 255 ...   8   2 141]
 [255 255 255 ...  11   5 144]
 [255 255 255 ...  12   6 145]]"
12962,0.03142584,DME-1605248-5.jpeg,"[[4 4 4 ... 5 4 3]
 [3 3 3 ... 3 2 1]
 [2 2 3 ... 6 6 5]
 ...
 [3 1 1 ... 3 3 3]
 [3 1 1 ... 2 2 2]
 [3 0 1 ... 1 1 1]]"
13843,0.03142256,DME-7793366-8.jpeg,"[[20 23 27 ...  4  9 16]
 [15 15 17 ...  3  8 14]
 [17 12 12 ...  7 10 14]
 ...
 [ 4  4  4 ...  4  4  4]
 [ 4  4  4 ...  2  2  2]
 [ 4  4  4 ...  0  0  0]]"
23206,0.03141795,DRUSEN-457907-4.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 248  57 ...   3   0 191]
 [255 248  57 ...   3   0 191]
 [255 248  57 ...   3   0 191]]"
2189,0.03141281,NORMAL-7197896-7.jpeg,"[[ 7 27 35 ... 16 10  5]
 [20 29 31 ... 14  7  2]
 [33 29 25 ... 12  5  1]
 ...
 [ 0  3  4 ...  1  1  1]
 [ 0  3  4 ...  1  1  1]
 [ 0  3  4 ...  1  1  1]]"
8803,0.03140483,DME-8602716-95.jpeg,"[[ 0  0  1 ... 10  9  8]
 [ 2  1  2 ... 15 14 13]
 [ 1  1  3 ... 20 20 19]
 ...
 [ 0  0  2 ...  8  7  6]
 [ 0  0  2 ...  8  7  6]
 [ 0  0  2 ...  8  7  6]]"
23588,0.031401075,DRUSEN-6128983-8.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 61  57  48 ...  35  25  38]
 [ 46  46  42 ...  35  24  37]
 [ 32  36  38 ...  37  24  35]]"
12367,0.031396296,DME-5549735-17.jpeg,"[[254 255 255 ...  59  44 102]
 [252 252 249 ...  40  23  89]
 [255 255 240 ...  43  21  98]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
8578,0.03138052,DME-5223925-34.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 15   9   6 ...   3   2  68]
 [ 15   9   6 ...   4   3  68]
 [ 14   9   7 ...   5   5  70]]"
5546,0.031379126,NORMAL-3340887-12.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ...  16  12  12]
 [255 255 255 ...  17  13  10]
 [255 255 255 ...  20  12   7]]"
12703,0.031378195,DME-4792882-19.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 17  21  16 ...   3  52 255]
 [ 17  19  11 ...   3  52 255]
 [ 16  15   5 ...   3  52 255]]"
13059,0.031370807,DME-4244491-7.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 13  14  15 ... 228 255 253]
 [ 12  13  15 ... 228 255 253]
 [ 10  12  15 ... 228 255 253]]"
6779,0.03136979,NORMAL-6316996-10.jpeg,"[[ 33  51  52 ...  88  85  83]
 [ 32  51  54 ... 109  99  91]
 [ 30  50  56 ... 121 105  92]
 ...
 [  5   9   3 ...   4   3   2]
 [  5   9   3 ...   4   3   2]
 [  5   9   3 ...   4   4   3]]"
14999,0.03136142,DME-8869683-59.jpeg,"[[0 0 0 ... 3 3 2]
 [0 0 0 ... 9 9 9]
 [0 0 0 ... 0 0 2]
 ...
 [0 0 0 ... 0 1 2]
 [0 0 0 ... 2 2 3]
 [0 0 0 ... 4 4 4]]"
21654,0.03136056,DRUSEN-2298275-1.jpeg,"[[255 248 255 ...  37  28  21]
 [255 255 255 ...  31  25  20]
 [253 249 249 ...  26  23  24]
 ...
 [ 16  16  22 ... 255 255 255]
 [ 14  14  19 ... 255 255 255]
 [ 12  11  16 ... 255 255 255]]"
9175,0.031354394,DME-9939654-5.jpeg,"[[255 255 255 ...   8 194 255]
 [255 255 255 ...  22 200 254]
 [255 255 255 ...  36 206 253]
 ...
 [ 41  15   8 ... 254 254 254]
 [ 36  16  16 ... 254 254 254]
 [ 28  17  26 ... 254 254 254]]"
9561,0.031348154,DME-6737988-17.jpeg,"[[ 99 103  84 ...  16   7   4]
 [106 111  92 ...  17   9   2]
 [113 119 100 ...  17  12   4]
 ...
 [ 15  13  10 ...   4   3   2]
 [ 13  11   8 ...   4   3   2]
 [ 11   8   5 ...   4   3   2]]"
8101,0.031340122,DME-1608084-7.jpeg,"[[ 29  26  29 ...  15   7 145]
 [ 23  21  27 ...  23  13 148]
 [ 17  13  17 ...  30  18 151]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
13228,0.031336162,DME-5218662-21.jpeg,"[[27  9 16 ...  6  4  1]
 [51 23 20 ...  7  5  2]
 [51 23 20 ... 13 11  8]
 ...
 [ 4  2  2 ...  4  4  4]
 [ 4  1  2 ...  4  4  4]
 [ 4  1  2 ...  4  4  4]]"
5052,0.031332016,NORMAL-3756907-12.jpeg,"[[15 25 28 ... 18 14 10]
 [16 23 25 ... 18 14  9]
 [16 20 22 ... 18 14  9]
 ...
 [ 4  4  4 ...  4  3  2]
 [ 4  4  4 ...  4  3  2]
 [ 4  4  4 ...  4  3  2]]"
11677,0.031324174,DME-8525575-176.jpeg,"[[255 240  56 ...   1   1   1]
 [254 240  62 ...   1   1   1]
 [253 241  63 ...   1   1   1]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
7469,0.03132139,NORMAL-3676009-29.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 14   7  10 ...  18  10 145]
 [ 17  12  14 ...  16   8 145]
 [ 21  18  20 ...  12   6 145]]"
11752,0.031315558,DME-5497895-19.jpeg,"[[251  71  25 ... 255 255 255]
 [255  62  16 ... 255 255 255]
 [255  50  11 ... 255 255 255]
 ...
 [255 255 255 ...  11  11  11]
 [255 255 255 ...   3   3   3]
 [255 255 255 ...   3   3   3]]"
16971,0.031309046,DRUSEN-9624303-13.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 14  22  30 ...  23  16 155]
 [ 26  24  24 ...  20  13 152]
 [ 40  27  18 ...  16  10 148]]"
23820,0.03130587,DRUSEN-6193297-50.jpeg,"[[15 43 29 ... 14 18 22]
 [18 25 21 ... 17 20 22]
 [26 12 16 ... 17 18 18]
 ...
 [ 0  1  3 ...  2  2  2]
 [ 0  1  3 ...  2  2  2]
 [ 0  1  3 ...  2  2  2]]"
3116,0.031291224,NORMAL-8148360-9.jpeg,"[[5 6 7 ... 2 3 4]
 [1 3 6 ... 5 5 5]
 [0 2 5 ... 8 7 6]
 ...
 [1 2 4 ... 3 2 1]
 [1 2 4 ... 3 2 1]
 [1 2 4 ... 3 2 1]]"
15644,0.031288758,DME-4634094-57.jpeg,"[[255 255 255 ...  36  29  20]
 [255 255 255 ...  26  24  21]
 [255 255 255 ...  21  19  17]
 ...
 [255 254 255 ... 255 255 255]
 [255 254 255 ... 255 255 255]
 [255 254 255 ... 255 255 255]]"
8008,0.031280737,DME-3064922-25.jpeg,"[[18 14 29 ... 44 36 26]
 [ 0  1 13 ... 25 22 18]
 [20 24 15 ...  9 12 16]
 ...
 [ 2  3  4 ...  8  7  5]
 [ 2  3  4 ...  9  8  7]
 [ 2  3  4 ... 11 10  9]]"
12725,0.031273194,DME-4897748-2.jpeg,"[[ 0  0  0 ... 13 12 16]
 [ 0  0  0 ... 16 12 12]
 [ 0  0  0 ... 20 14 10]
 ...
 [ 0  0  0 ...  0  2  4]
 [ 0  0  0 ...  1  3  5]
 [ 0  0  0 ...  2  4  6]]"
14016,0.031270616,DME-3441556-107.jpeg,"[[31 24  5 ...  0 10  5]
 [35 20 39 ...  0 19 31]
 [86 43 18 ... 23 15 15]
 ...
 [ 2  9 14 ...  8  5  2]
 [ 1  7  9 ...  8  5  2]
 [ 0  6  8 ...  8  5  2]]"
9687,0.031258836,DME-408201-5.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 38  39  39 ... 255 255 255]
 [ 35  35  35 ... 255 255 255]
 [ 32  31  29 ... 255 255 255]]"
7399,0.031253014,NORMAL-909707-1.jpeg,"[[13 31 33 ... 27 24 21]
 [13 31 33 ... 26 23 20]
 [13 31 33 ... 24 22 18]
 ...
 [ 1  1  1 ...  1  1  1]
 [ 1  1  1 ...  1  1  1]
 [ 1  1  1 ...  1  1  1]]"
8675,0.031248895,DME-402066-14.jpeg,"[[23 25 43 ...  6  4  2]
 [10 19 38 ...  5  3  1]
 [37 30 25 ...  4  2  0]
 ...
 [11 11 11 ...  2  1  0]
 [12 11 11 ...  2  1  0]
 [13 12 10 ...  2  1  0]]"
15128,0.031243721,DME-6406155-2.jpeg,"[[ 2 18 14 ...  7  6  5]
 [12 19 17 ...  5  4  3]
 [15  9 11 ...  5  5  4]
 ...
 [ 0  3  4 ...  5  5  4]
 [ 0  4  4 ...  4  4  3]
 [ 1  4  4 ...  3  2  2]]"
14076,0.03124333,DME-5607266-12.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 15  14  15 ...  11   5 145]
 [ 17  17  18 ...  10   4 144]
 [ 14  16  19 ...   9   3 143]]"
21770,0.031237362,DRUSEN-2211381-2.jpeg,"[[17  0  5 ...  0  0  0]
 [21 23 22 ...  0  0  0]
 [22 29 15 ...  0  0  0]
 ...
 [ 9  8 33 ...  7  1  0]
 [14  6 26 ...  7  1  0]
 [20  4 17 ...  7  1  0]]"
14172,0.031230835,DME-9588051-6.jpeg,"[[  0  33  31 ...   3   8  14]
 [ 17  17  19 ...   8   7   5]
 [ 22  30  36 ...  17  11   5]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
19952,0.031228997,DRUSEN-4343867-15.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  3   3  28 ...  14  10   9]
 [  5   4  30 ...  16  12  11]
 [  8   7  32 ...  19  15  14]]"
4263,0.031225398,NORMAL-2655671-8.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 30  32  34 ...   9  17  12]
 [ 31  33  35 ...   8  16  11]
 [ 32  35  36 ...   7  15  10]]"
15405,0.031217463,DME-3064922-206.jpeg,"[[27 20 55 ... 36 33 29]
 [32 23 39 ... 34 31 27]
 [30 24 22 ... 34 31 27]
 ...
 [ 8  6  4 ...  6  4  2]
 [ 8  5  4 ...  5  3  1]
 [ 7  5  4 ...  4  2  0]]"
8696,0.031211743,DME-4468878-3.jpeg,"[[1 0 0 ... 7 4 1]
 [1 0 0 ... 8 5 2]
 [0 0 0 ... 8 5 2]
 ...
 [0 0 0 ... 5 3 1]
 [0 0 0 ... 5 3 1]
 [0 0 0 ... 5 3 1]]"
12550,0.031207642,DME-5559763-1.jpeg,"[[255 253 253 ... 255 255 255]
 [255 255 255 ... 253 253 253]
 [253 253 253 ... 255 255 255]
 ...
 [  2   6   7 ...   2   2   2]
 [  1   6   7 ...   2   2   2]
 [  0   5   8 ...   2   2   2]]"
13298,0.03120424,DME-5006393-5.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 255 255 ...   6  54 255]
 [255 255 255 ...   6  54 255]
 [255 255 255 ...   6  54 255]]"
3136,0.031198991,NORMAL-3804598-3.jpeg,"[[ 8 28 18 ... 31 10  1]
 [19 20 32 ... 26  6  0]
 [13 14 27 ... 22  3  0]
 ...
 [11 14 10 ...  6  3  0]
 [14 12  7 ...  6  3  0]
 [18  9  3 ...  6  3  0]]"
1590,0.031193405,NORMAL-5793268-20.jpeg,"[[ 0 34 51 ... 37 18  2]
 [ 1 36 53 ... 31 15  1]
 [ 3 37 54 ... 29 18  8]
 ...
 [ 5  6  8 ...  6  6  6]
 [ 4  6  8 ...  4  4  4]
 [ 4  6  9 ...  2  2  1]]"
11862,0.031187419,DME-1645804-1.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [158  15  15 ...  32  27  22]
 [152  14  16 ...  32  27  22]
 [149  17  23 ...  32  27  22]]"
13330,0.031180207,DME-1966898-3.jpeg,"[[12 15 17 ...  0  0  0]
 [ 0  6  6 ...  0  0  0]
 [21 28  5 ...  0  0  0]
 ...
 [ 8  7  7 ...  0  0  0]
 [ 6  5  5 ...  0  0  0]
 [ 3  2  3 ...  0  0  0]]"
13160,0.031175403,DME-5072525-16.jpeg,"[[ 43  35  38 ... 255 255 255]
 [ 32  26  31 ... 255 255 255]
 [ 30  24  32 ... 255 255 255]
 ...
 [255 255 255 ...   0  51 255]
 [255 255 255 ...   0  51 255]
 [255 255 255 ...   0  51 255]]"
5368,0.031169517,NORMAL-3637866-11.jpeg,"[[ 7 19 19 ... 12 14 17]
 [ 3 22 34 ...  5  7  9]
 [ 5 17 34 ...  8 10 12]
 ...
 [ 4  4  8 ...  6  5  4]
 [ 3  3  7 ...  6  5  4]
 [ 2  2  5 ...  6  5  4]]"
16708,0.031157888,DRUSEN-609387-18.jpeg,"[[ 26  42  44 ...  44  35  30]
 [ 56  38  26 ...  30  26  28]
 [ 46  22  13 ...  25  23  25]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
14108,0.031150691,DME-5497895-38.jpeg,"[[20 43 45 ... 19  4 25]
 [16 12 12 ... 34 53 22]
 [17 25 37 ... 59 95 15]
 ...
 [ 8 13 15 ... 13 11  8]
 [ 7 12 14 ... 10  8  5]
 [ 6 11 13 ...  7  4  1]]"
11939,0.031148098,DME-4643364-54.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 18  28  26 ...  36  23  22]
 [ 20  25  23 ...  32  19  18]
 [ 23  21  20 ...  27  14  13]]"
14545,0.031147964,DME-4697954-2.jpeg,"[[ 3  4 14 ... 40 33 23]
 [ 9  0  0 ... 36 30 23]
 [ 7  9 12 ... 32 28 23]
 ...
 [ 2  3  4 ...  1  1  1]
 [ 2  3  4 ...  1  1  1]
 [ 1  3  4 ...  1  1  1]]"
15111,0.031142721,DME-8907654-2.jpeg,"[[  9  12  72 ... 255 255 255]
 [  8   0  36 ... 255 255 255]
 [ 31  11  27 ... 255 255 255]
 ...
 [255 255 255 ...   0 142 255]
 [255 255 255 ...   0 142 255]
 [255 255 255 ...   0 142 255]]"
